Name,Price,Author,Date,Publisher,Comment,sales
TPM全面生产维护推进实务,19.3,高福成,4/1/2009,机械工业出版社,475,12347
SCADA监控与数据采集软件系统的设计与开发,37.9,王振明,1/1/2009,机械工业出版社,48,11895
智能优化算法及其在机械工程中的应用,40.7,张学良,9/1/2012,国防工业出版社,26,21409
运动控制技术与应用,40.7,MENG,1/1/2012,机械工业出版社,175,20644
控制系统导论(第3版)(英文版),94.8,D.K.Anand,6/1/2000,世界图书出版公司,0,16180
控制系统设计（附光盘）,54.4,Graham,1/1/2002,,0,21243
传感器应用设计300例(上册),37.9,张洪润,9/1/2010,北京航空航天大学出版社,187,29826
智能优化方法的研究及应用,28.9,吕聪颖,7/1/2014,水利水电出版社,5,17244
人机自然交互(精),45.8,张有为,9/1/2004,国防工业出版社,1,22099
ANSYS ,31,李范春,8/1/2011,电子工业出版社,117,15903
MEL脚本语言——鱿鱼游动的人工模拟教程,53.7,钱卫国,7/1/2014,科学出版社,6,22326
智能代理与多代理系统 ,321.4,Kazuhiro,12/1/2002,湖南文艺出版社,0,19134
复杂自适应系统联合仿真建模理论及应用,15.8,曹琦,12/1/2012,重庆大学出版社,24,11143
协作信息主体 ,535.6,Matthias,12/1/2006,崇文书局（原湖北辞书出版社）,0,25170
CAN现场总线系统的设计与应用,40,王黎明,3/1/2008,电子工业出版社,38,24671
语义网－ISWC2002会议录 ,499.9,Horrocks,12/1/2002,湖南文艺出版社,0,15682
智能辅导系统LNCS-4053: ,767.7,Mitsuru,12/1/2006,崇文书局（原湖北辞书出版社）,0,28788
自动控制中的线性代数,31.7,伍清河,12/1/2011,国防工业出版社,24,28156
最优化与最优控制,16.5,赫孝良,2/1/2009,西安交通大学出版社,66,12357
智能预测控制及其应用,27.7,诸静,4/1/2002,浙江大学出版社,11,12592
基于网络QoS的控制系统分析与综合,39.5,李金娜,4/1/2012,科学出版社,17,26804
游戏编程中的人工智能技术（附光盘）,30.8,布克兰德,5/1/2006,清华大学出版社,28,11466
自动识别技术应用案例分析,20.7,张铎,4/1/2010,武汉大学出版社,19,20223
智能目标识别与分类,69.5,焦李成,1/1/2010,科学出版社,62,15528
模糊双曲正切模型——建模·控制·应用,69.5,张化光,4/1/2009,科学出版社,11,22252
虚拟现实视景仿真技术,33.8,高颖,3/1/2014,西北工业大学出版社,105,23796
人工智能,6.2,查洛纳,1/1/2004,中国宇航出版社,0,11344
鲁棒最优控制理论与应用,31.6,薛安克,3/1/2008,科学出版社,105,12493
现代控制理论基础,18.8,,,哈尔滨工业大学出版社,16,29499
蚁群算法及其应用,19.8,,,哈尔滨工业大学出版社,0,22736
过程控制系统（第2版）,27.5,李国勇,1/1/2013,电子工业出版社,10,21279
人工智能2006：人工智能进展AI ,1035.5,Abdul,12/1/2006,湖南文艺出版社,0,17661
开放复杂智能系统,66.7,操龙兵,3/1/2008,人民邮电出版社,6,13876
自动控制原理及其应用(第3版),18.1,黄坚,4/1/2011,高等教育出版社,3,21246
人工战争：基于多Agent的作战仿真,63.2,安德鲁,8/1/2010,电子工业出版社,146,16837
信息时代的指挥与控制,178,中国指挥与控制学会,10/1/2014,国防工业出版社,6,23714
Jack人因工程基础及应用实例(含DVD光盘1张),36.3,钮建伟,6/1/2012,电子工业出版社,87,12800
自动控制原理,15.8,,,水利水电出版社,0,21703
视线追踪,34.3,迟健男,6/1/2011,机械工业出版社,18,19806
基于IEEE1451的智能传感器技术与应用,22.9,刘桂雄,11/1/2012,清华大学出版社,20,24571
面向复杂系统的群集智能,78.2,肖人彬,6/1/2013,科学出版社,36,19886
中国人工智能进展（2003）（上下册）（附CD-ROM光盘一张）,379.2,中国人工智能学会,11/1/2003,北京邮电大学出版社有限公司,0,25793
信息分析方法,33.2,李莉,12/1/2016,科学出版社,4,15597
计算智能中的仿生学理论与算法（西安交通大学数学研究生教学丛书）,23.7,徐宗本,7/1/2007,科学出版社,16,28364
多主体系统——理论、方法与探索,19.8,张军,5/1/2013,首都经济贸易大学出版社,19,13134
人工神经元网络原理与应用（第二版）,15.8,王旭,8/1/2007,北京科文图书业信息技术有限公司,0,18498
生物特征识别理论与应用,38.7,田捷,3/1/2009,清华大学出版社,31,20741
最优控制,49,李传江,3/1/2011,科学出版社,87,19381
传感器原理及应用,19,郭爱芳,5/1/2007,,0,10832
检测与转换技术,21,董爱华,12/1/2007,中国电力出版社,7,23748
智能信息技术(修订版),14.1,郭军,11/1/2001,北京邮电大学出版社有限公司,1,24797
自动控制专业英语（修订版）,12.6,李东林,6/1/2003,哈尔滨工业大学出版社,1,17738
认知相关性与智能模型构造的系统观点,35.6,危辉,6/1/2012,科学出版社,7,26283
显式模型预测控制理论与应用,46.6,张聚,7/1/2015,电子工业出版社,15,10884
控制理论基础,27.3,张庆灵,1/1/2008,高等教育出版社,1,28095
传感器原理及应用（郭爱芳）,19,郭爱芳,5/1/2007,西安电子科技大学出版社,3,23709
人工实际和TELE-存在Advances ,1053.4,Ronghua,12/1/2006,湖南文艺出版社,0,24162
多中枢自协调拟人脑研究及应用,24.1,韩力群,5/1/2009,科学出版社,7,14775
人机智能系统理论与方法,22.1,陈鹰,1/1/2006,浙江大学出版社,3,14535
感知控制论系统科学与系统管理文库,25.2,,7/1/2004,广东高等教育出版社,0,22844
虚拟现实案例教程——基于UEST3DVR-PLATFORMVIRTOOLS项目（附光盘）,46.6,刘向群,10/1/2010,中国铁道出版社,55,20059
非线性控制系统（第三版）（卷I）,51.7,伊西多,6/1/2012,电子工业出版社,187,28073
集散控制系统原理及应用,22.1,,,化学工业出版社,0,18171
岩石上的梦想,33.8,玫琅,10/1/2011,中国社会出版社,10,16726
遥感数字图像处理与分析——ENVI ,31,杨树文,6/1/2015,电子工业出版社,357,12554
标签技术（2010第六卷）,15.8,印刷技术,12/1/2010,文化发展出版社,5,23502
电动机的DSP控制——TI公司 ,33.8,王晓明,9/1/2009,北京航空航天大学出版社,354,29480
中国人工智能进展.2009,129,,,北京邮电大学出版社有限公司,0,10053
传感器原理及检测技术,28.4,凌振宝,9/1/2003,吉林大学出版社,1,12155
计算机网络与建筑智能化系统集成——智能建筑弱电技术丛书,18.2,陈良宽,8/1/2002,中国建筑工业出版社,0,23222
复杂系统广义智能评价方法与应用,35.6,金菊良,1/1/2008,科学出版社,3,23052
控制工程项目指南——过程自动化工程,19.5,孙洪程,12/1/2011,高等教育出版社,40,20257
模糊控制技术,10.3,韩峻峰,,重庆大学出版社,8,19393
Learning ,44.8,Ristic,6/1/2016,电子工业出版社,116,12513
智能建筑系统集成 ,16,李玉英,9/1/2001,上海财经大学出版社,0,23379
人工智能哲学,18.6,玛格丽特·博登,11/1/2001,上海译文出版社,0,24643
语义网 ,874.8,Isabel,12/1/2006,湖南文艺出版社,0,13930
人脸识别与人体动作识别技术及应用,37.9,曹林,8/1/2015,电子工业出版社,78,15782
知识工程与创新,52.6,施荣明,6/1/2009,中航书苑文化传媒（北京）有限公司,133,19374
贝叶斯网络在影像解译中的应用,22,虞欣,6/1/2011,测绘出版社,51,18363
装备智能故障诊断与预测,46.9,张金玉,4/1/2013,国防工业出版社,232,22412
计算机智能监测控制系统的设计及应用,19.1,周德泽,1/1/2002,清华大学出版社,0,14475
认知神经语言学视野下的句子理解,23.5,常欣,3/1/2009,科学出版社,117,18184
虚拟仪器的设计与实现,13.5,,,西安电子科技大学出版社,0,13459
图像目标的表示与识别,29.9,曹健,6/1/2012,机械工业出版社,107,13731
计算机智能（第二册）——词语计算与Fuzzy集,7.7,王国俊,2/1/2005,高等教育出版社,18,21414
中国科学技术协会 ,22,中国科学技术协会,2/1/2008,中国科学技术出版社,15,29930
网络控制技术及应用,14.7,周洪,8/1/2007,中国电力出版社,20,18104
自动控制原理与系统(第3版)(1CD)孔凡才普通高等教育十一五国家级规划教材(附光盘1张),32.2,,,机械工业出版社,0,29240
计算智能(第一册)模拟进化计算,10.1,,,高等教育出版社,0,24871
Collective ,40,阿拉克,9/1/2010,清华大学出版社,53,15944
网络化控制系统分析与设计——切换系统处理方法,43.5,俞立,3/1/2012,科学出版社,48,21809
VIP-Collective ,29,阿拉克,9/1/2010,清华大学出版社,20,24861
基于IEC61131-3标准的控制系统及应用,25.3,林小峰,8/1/2007,电子工业出版社,9,10082
运动控制系统原理与应用(自动化设备制造业一线经验总结，中国科学院院士杨叔子推荐图书),34.3,李卫平,6/1/2013,华中科技大学出版社,30,11728
元胞自动机理论研究及其仿真应用,34.5,段晓东,5/1/2012,科学出版社,104,21295
数据压缩导论（第4版）【数据压缩领域的经典著作】,89,Sayood,1/1/2014,人民邮电出版社,122,18636
智能视觉监控研究进展——第二届全国智能视觉监控学术会议论文集,39.5,谭铁牛,12/1/2003,科学出版社,2,22816
信号与系统实验CAI教程,3.8,张宝俊,8/1/2000,北京理工大学出版社,0,23536
现场总线及工业控制网络技术,39.3,陈在平,5/1/2008,电子工业出版社,16,10511
群智能优化算法理论与应用,45.8,梁艳春,9/1/2009,科学出版社,48,20206
数据采集与处理技术,18.6,祝常红,3/1/2008,电子工业出版社,101,16619
自动控制原理与系统（第3版）附光盘,30,孔凡才,1/1/2012,机械工业出版社,34,28267
鲁棒控制:线性矩阵不等式处理方法,20.5,俞立,12/1/2002,清华大学出版社,0,23032
智能视觉系统用先进概念Advanced ,999.8,Jacques,12/1/2006,湖南文艺出版社,0,11385
神经信息处理 ,982,Irwin,12/1/2006,湖南文艺出版社,0,29178
信息技术 ,14.4,,5/1/2011,凤凰出版社,4,12698
普适智能与计算Ubiquitous ,990.9,Jianhua,12/1/2006,崇文书局（原湖北辞书出版社）,0,24930
现代检测技术,23.5,周可鹏,8/1/2009,高等教育出版社,4,16106
设备控制技术,14.2,刘松林,6/1/2007,北京邮电大学出版社有限公司,0,18083
人工智能基础,20.2,蔡自兴,7/1/2006,高等教育出版社,19,19308
计算机与人脑,23.4,冯·诺伊曼,5/1/2010,北京大学出版社,815,26684
协同仿真与虚拟样机技术,20.5,熊光楞,8/1/2004,清华大学出版社,0,27318
协调智能调度,26.9,王洪泊,4/1/2011,国防工业出版社,14,22353
RFID与传感器网络：架构、协议、安全与集成,95.2,陈积明,7/1/2012,机械工业出版社,101,16729
人工智能进展会议录 ,607,Lamontagn,12/1/2006,崇文书局（原湖北辞书出版社）,0,24302
感测技术,23.7,李科杰,9/1/2007,机械工业出版社,11,11056
传感器及其应用技术,20,黄鸿,7/1/2008,北京理工大学出版社,1,23110
智能决策支持系统实现技术计算机应用技术前沿丛书,29.9,,9/1/2001,浙江大学出版社,0,29673
人工智能原理及其应用（第3版）,24.1,王万森,9/1/2012,电子工业出版社,392,29013
多源多时相卫星遥感图像数据融合与应用研究,23.7,胡召玲,12/1/2006,,0,13311
CATIA ,45.8,詹熙达,4/1/2008,机械工业出版社,15,28336
时滞系统低阶控制器设计：参数空间法,40,王德进,10/1/2013,科学出版社,13,12609
人工智能与软计算-ICAISC ,999.8,Leszek,12/1/2006,崇文书局（原湖北辞书出版社）,0,26768
控制系统的安全评估与可靠性,68.7,戈布尔,9/1/2010,中国电力出版社,144,27714
传感及其遥控测技术应用,25.5,丁镇生,1/1/2003,电子工业出版社,0,11020
复杂系统仿真及应用,27.7,宣慧玉,4/1/2008,清华大学出版社,46,12197
视频安防监控系统工程设计规范,9.5,,7/1/2007,,16,16775
传感器应用电路集萃,17.9,卿太全,5/1/2008,中国电力出版社,38,17076
现代测控技术及应用——现代测试与控制丛书,26.1,吴国庆,4/1/2007,电子工业出版社,4,15980
高分辨率遥感图像理解,47.6,孙显,11/1/2011,科学出版社,196,20478
工业过程测量和控制系统用智能电动执行机构 ,11,,6/1/2011,中国标准出版社,2,20661
人工智能在计算机游戏和动画中的应用,22.1,方约翰,6/1/2004,清华大学出版社,0,25193
电气自动化专业英语（修订版）,11,李久胜,1/1/2005,哈尔滨工业大学出版社,14,18381
人工智能实用教程,19.8,罗忠文,11/1/2015,科学出版社,13,15422
传感器与测试技术,22.4,李晓莹,12/1/2006,高等教育出版社,6,17158
传感器原理（第二版）,14.6,余瑞芬,8/1/1995,航空工业出版社,0,29141
从神经元芯片到控制网络,16.5,,,北京航天航空大学出版社,0,28400
智能优化算法及其应用,17.4,王凌,10/1/2001,清华大学出版社,5,29831
计算机典型测控与串口通信开发软件应用软件(1CD),38.7,李江全,7/1/2008,人民邮电出版社,4,10712
工业生产过程控制(何衍庆)(附光盘),31.6,何衍庆,4/1/2008,化学工业出版社,6,29358
信息生命周期管理,53.7,,,黑龙江科学技术出版社,0,13128
2005IEEE国际自然语言处理与知识工程会议论文集（含CD—ROM光盘一张）,158,宗成庆,10/1/2005,北京邮电大学出版社有限公司,0,14792
自动检测与转换技术（第3版）,28.4,梁森,1/1/2013,机械工业出版社,25,11933
Mathcad ,18,黄亮,8/1/2000,中国电力出版社,0,13783
人工智能及其应用,15.8,孔月萍,1/1/2008,机械工业出版社,10,20682
内模控制及其应用,27.5,赵志诚,9/1/2012,电子工业出版社,75,28328
现代传感技术——原理、方法与接口电路,35.6,苏震,2/1/2011,电子工业出版社,10,17650
先进非线性控制理论及其应用,27.7,王久和,2/1/2012,科学出版社,93,22803
图灵的大教堂：数字宇宙开启智能时代 ,62,乔治·戴森,5/1/2015,浙江人民出版社,780,26194
仿真工程（含光盘）,22.9,莱丁,9/1/2003,机械工业出版社,0,19768
传感器原理与检测技术,66.2,永远,8/1/2013,科学出版社,37,17862
智能传感器数据采集与信号处理,27.7,,,化学工业出版社,7,13691
自动化控制系统电磁兼容设计与应用,24,周志敏,6/1/2013,中国电力出版社,47,15536
工业生产自动化,33,王威,9/1/2003,科学出版社,0,23694
传感器与检测技术（第2版）,26.8,宋文绪,11/1/2010,高等教育出版社,3,25793
控制工程基础——基础部分习题解（CD-ROM）,12,董景新,10/1/2003,,0,28294
人—技术交互的自适应性观点:认知工程和人机交互的方法及模型,61.4,亚历克斯,7/1/2016,国防工业出版社,39,19344
面部识别框架下的注意瞬脱效应,47.6,段海军,3/1/2017,科学出版社,2,16145
自抗扰控制技术-估计补偿不确定因素的控制技术,33.2,韩京清,9/1/2008,国防工业出版社,151,18107
MSC ,35.8,陈志伟,6/1/2012,水利水电出版社,743,25480
安全人机工程,15.4,廖可兵,8/1/2009,中国矿业大学出版社,1,10355
天基多源遥感信息融合--理论算法与应用系统(精),36.3,张永生,7/1/2005,科学出版社,6,13754
AR：场景互动神器,40.7,李苗,6/1/2016,社会科学文献出版社,75,27326
模糊逻辑与计算智能研究进展：2005年中国模糊逻辑与计算智能联合学术会议论文集（上、下）,316,2005年中国模糊逻辑与计算智能联合学术会议程序委员会,4/1/2005,中国科学技术大学出版社,0,13135
无线自适应接入机制及OPNET仿真,33.8,石春,6/1/2013,国防工业出版社,29,18976
传感器与检测技术应用,31,单振清,2/1/2013,北京理工大学出版社,5,24579
